ID,Name,Centroid
V140,Auenland Südholstein,POINT (9.954940899840883 53.864189019728805)
V141,Kisdorf,POINT (10.060362300240364 53.830911698550004)
V142,Leezen,POINT (10.218911021993105 53.88862306269627)
V143,Boostedt-Rickling,POINT (10.113639612433554 54.00489885614578)
V144,Trave-Land,POINT (10.398955045930634 53.97543888315835)
V145,Buchholz (Forstgutsbez.),POINT (10.113855270485956 53.93644505382163)
V146,Glückstadt,POINT (9.415914178989725 53.78202496537424)
V147,Itzehoe,POINT (9.517261315698603 53.93535318457068)
V148,Wilster,POINT (9.371129888270092 53.92192769539599)
V149,Breitenburg,POINT (9.607639282364714 53.9083077348979)
V150,Horst-Herzhorn,POINT (9.538492720974155 53.78833382944497)
V151,Itzehoe-Land,POINT (9.504807306327303 53.97450217640866)
V152,Krempermarsch,POINT (9.518414482965762 53.85404151657087)
V153,Schenefeld,POINT (9.43405507377176 54.03769549654403)
V154,Wilstermarsch,POINT (9.326836033434882 53.90252666319533)
V155,Kellinghusen,POINT (9.715088457984558 53.98491617880096)
V156,Ahrensburg,POINT (10.236612813617445 53.668685675577336)
V157,Bad Oldesloe,POINT (10.377257063851737 53.814076511850786)
V158,Bargteheide,POINT (10.263892593056628 53.72953717679095)
V159,Barsbüttel,POINT (10.214019742756538 53.57417057684096)
V160,Glinde,POINT (10.212758168790906 53.54068216959556)
V161,Großhansdorf,POINT (10.282551576585572 53.66530469356791)
V162,Oststeinbek,POINT (10.177500244491421 53.53642415929584)
V163,Reinbek,POINT (10.265169487291164 53.538379213945355)
V164,Reinfeld (Holstein),POINT (10.483757080150674 53.837606171247714)
V165,Tangstedt,POINT (10.086162356905481 53.738733824200274)
V166,Ammersbek,POINT (10.192165659860398 53.693197347198215)
V167,Bad Oldesloe-Land,POINT (10.361804358360079 53.774065482227265)
V168,Bargteheide-Land,POINT (10.254418409847311 53.74150449233547)
V169,Nordstormarn,POINT (10.508392947476821 53.844956759902445)
V170,Siek,POINT (10.27993334918078 53.624524994129644)
V171,Trittau,POINT (10.389732426030907 53.617779702866464)
V172,Braunschweig,POINT (10.52417168914646 52.275262185464975)
V173,Salzgitter,POINT (10.370710092684472 52.12445943104119)
V174,Wolfsburg,POINT (10.784967372654227 52.41081973151195)
V175,Gifhorn,POINT (10.52374442365333 52.50618528966317)
V176,Sassenburg,POINT (10.647449167434573 52.53249451341577)
V177,Wittingen,POINT (10.749465020861855 52.683747320965246)
V178,Boldecker Land,POINT (10.734205381610845 52.50252229699053)
V179,Brome,POINT (10.856535959012124 52.55415551596767)
V180,Hankensbüttel,POINT (10.522231696886335 52.735712634978704)
V181,Isenbüttel,POINT (10.576485829427225 52.428675487935955)
V182,Meinersen,POINT (10.381206779764113 52.480234659397134)
V183,Papenteich,POINT (10.505292552521087 52.3754288259413)
V184,Wesendorf,POINT (10.525429869749278 52.61163301366663)
V185,Giebel,POINT (10.924942672096456 52.512711915632785)
V186,Bad Harzburg,POINT (10.567575559426727 51.89016844765541)
V187,Liebenburg,POINT (10.409356526472713 52.00374660976603)
V188,Seesen,POINT (10.148117211198636 51.89710702594824)
V189,Braunlage,POINT (10.59526613132008 51.714494004138714)
V190,Goslar,POINT (10.474757079851331 51.92837202792611)
V191,Clausthal-Zellerfeld,POINT (10.352307955127415 51.8035231457744)
V192,Langelsheim,POINT (10.285975925894792 51.960651372329856)
V193,Harz (Landkreis Goslar),POINT (10.427782397298039 51.81183852202177)
V194,Königslutter am Elm,POINT (10.814110832645449 52.278825223854255)
V195,Lehre,POINT (10.67646664179627 52.34051212821385)
V196,Schöningen,POINT (10.970737943965277 52.1388924783901)
V197,Helmstedt,POINT (10.990691421209563 52.21318676771523)
V198,Grasleben,POINT (10.956817134666812 52.30668682179715)
V199,Heeseberg,POINT (10.883562675200709 52.089617981747985)
V200,Nord-Elm,POINT (10.912180307079945 52.21695157687636)
V201,Velpke,POINT (10.951944488602113 52.38912645500008)
V202,Brunsleberfeld,POINT (10.847081703041598 52.18649175378917)
V203,Helmstedt,POINT (11.03879862233151 52.24508245224146)
V204,Königslutter,POINT (10.793254819390341 52.22447158086227)
V205,Mariental,POINT (10.981179803478048 52.29610508432449)
V206,Schöningen,POINT (10.910214677945964 52.15695877391459)
V207,Bad Gandersheim,POINT (10.040773361255257 51.88354455576251)
V208,Bodenfelde,POINT (9.53534320412812 51.65018332715467)
V209,Dassel,POINT (9.71659930305374 51.80730363978188)
V210,Hardegsen,POINT (9.803207883862276 51.65187213093439)
V211,Kalefeld,POINT (10.083061768557265 51.79061445359482)
V212,Katlenburg-Lindau,POINT (10.09740426086575 51.66512429053363)
V213,Moringen,POINT (9.833494373903577 51.7065697176499)
V214,Nörten-Hardenberg,POINT (9.95489409357368 51.63356912373442)
V215,Northeim,POINT (9.99599060942986 51.71672355531076)
V216,Uslar,POINT (9.66600856756288 51.648002195096886)
V217,Einbeck,POINT (9.88865559407245 51.82270167012794)
V218,Solling (Landkreis Northeim),POINT (9.59432079694072 51.717832120602175)
V219,Edemissen,POINT (10.272534088338276 52.39761726530928)
V220,Hohenhameln,POINT (10.0775334728278 52.26912711361531)
V221,Lengede,POINT (10.304010090088001 52.20375434809406)
V222,Peine,POINT (10.226263616208204 52.321780741602026)
V223,Vechelde,POINT (10.366444071119039 52.2512601798301)
V224,Wendeburg,POINT (10.372353594006086 52.330880674141426)
V225,Ilsede,POINT (10.213647343712042 52.2556969737141)
V226,Cremlingen,POINT (10.681863890091977 52.26286665830933)
V227,Wolfenbüttel,POINT (10.540921843089539 52.163188959619966)
V228,Schladen-Werla,POINT (10.548630004610303 52.026461003067965)
V229,Baddeckenstedt,POINT (10.24593888364141 52.082144767017574)
V230,Oderwald,POINT (10.544992897033731 52.08615758074321)
V231,Sickte,POINT (10.676456621976035 52.198584314393166)
V232,Elm-Asse,POINT (10.730407862253845 52.120565245609434)
V233,Am Großen Rhode,POINT (10.77896610849447 52.196053765858416)
V234,Barnstorf-Warle,POINT (10.839065677588914 52.1724141168933)
V235,Voigtsdahlum,POINT (10.866747115603104 52.16510026824012)
V236,Adelebsen,POINT (9.749148096593041 51.56838076429292)
V237,Bad Grund (Harz),POINT (10.200148644491374 51.78849149362894)
V238,Bad Lauterberg im Harz,POINT (10.44979353551142 51.60878966049063)
V239,Bad Sachsa,POINT (10.541961386019015 51.58601554438787)
V240,Bovenden,POINT (9.937395464692411 51.59321467366387)
V241,Duderstadt,POINT (10.246447872075889 51.51822222156882)
V242,Friedland,POINT (9.928840177366908 51.430216780611225)
V243,Gleichen,POINT (10.063780655195805 51.47524053909456)
V244,Göttingen,POINT (9.931713236076066 51.543044681158975)
V245,Hann.Münden,POINT (9.678555194293297 51.43089380577016)
V246,Herzberg am Harz,POINT (10.343681725798628 51.61950554477322)
V247,Osterode am Harz,POINT (10.22731049145361 51.71805205863071)
V248,Rosdorf,POINT (9.85462669335349 51.47212819374034)
V249,Staufenberg,POINT (9.656191043069175 51.342679104631955)
V250,Walkenried,POINT (10.61307523660262 51.60186911894259)
V251,Dransfeld,POINT (9.740949994622786 51.48447272943462)
V252,Gieboldehausen,POINT (10.204130075733202 51.5930242211622)
V253,Hattorf am Harz,POINT (10.234717521284889 51.652897088425256)
V254,Radolfshausen,POINT (10.109656753138655 51.55648673497658)
V255,Harz (Landkreis Göttingen),POINT (10.436852943880865 51.69522014091408)
V256,Hannover,POINT (9.77015323161697 52.37905617259114)
V257,Barsinghausen,POINT (9.480441160779465 52.325817403581006)
V258,Burgdorf,POINT (10.017478066552677 52.471085086263756)
V259,Burgwedel,POINT (9.888946038181455 52.53608092813662)
V260,Garbsen,POINT (9.572340816584122 52.451377682476995)
V261,Gehrden,POINT (9.587449814153926 52.323151215825455)
V262,Hemmingen,POINT (9.727686768414092 52.29762849933835)
V263,Isernhagen,POINT (9.850342174887981 52.456720171760345)
V264,Laatzen,POINT (9.839595634868106 52.28930677418517)
V265,Langenhagen,POINT (9.704499157360663 52.46547221072299)
V266,Lehrte,POINT (10.018553692595887 52.38138179543352)
V267,Neustadt am Rübenberge,POINT (9.465145134572136 52.55518886693301)
V268,Pattensen,POINT (9.762685926025156 52.23833101181475)
V269,Ronnenberg,POINT (9.655537182188246 52.30942791847363)
V270,Seelze,POINT (9.574764990009749 52.38595717186402)
V271,Sehnde,POINT (9.967624150004584 52.32208334368901)
V272,Springe,POINT (9.616367709150888 52.196162982113854)
V273,Uetze,POINT (10.169584966040635 52.460395501816215)
V274,Wedemark,POINT (9.708751821262283 52.558193749271716)
V275,Wennigsen (Deister),POINT (9.577889720251058 52.260857269366625)
V276,Wunstorf,POINT (9.392916153407679 52.43723067270696)
V277,Bassum,POINT (8.736872314553656 52.85453741320603)
V278,Diepholz,POINT (8.363876032747125 52.60976902996757)
V279,Stuhr,POINT (8.726370005069594 52.99794290935519)
V280,Sulingen,POINT (8.785624960004814 52.67451559734841)
V281,Syke,POINT (8.846264134805987 52.91004745791438)
V282,Twistringen,POINT (8.587550930410561 52.793554849120724)
V283,Wagenfeld,POINT (8.624395911412652 52.545599228663185)
V284,Weyhe,POINT (8.850862759740307 52.98873330118305)
V285,Altes Amt Lemförde,POINT (8.389189569806764 52.49576000818171)
V286,Barnstorf,POINT (8.513064228975034 52.69560516405439)
V287,Bruchhausen-Vilsen,POINT (8.98999091121631 52.822259150955055)
V288,Kirchdorf,POINT (8.756949465899657 52.59980593765345)
V289,Rehden,POINT (8.506936418792009 52.598235749766374)
V290,Schwaförden,POINT (8.77160233211529 52.754456385513905)
V291,Siedenburg,POINT (8.937363851567493 52.68979863898042)
V292,Aerzen,POINT (9.24451598096405 52.05641657162142)
V293,Bad Münder am Deister,POINT (9.434888670548235 52.20223933573627)
V294,Bad Pyrmont,POINT (9.279786867374746 51.971265815276546)
V295,Coppenbrügge,POINT (9.516953146564605 52.10702049887282)
V296,Emmerthal,POINT (9.409340161513883 52.02452295455617)
V297,Hameln,POINT (9.368764712173482 52.108127229256304)
V298,Hessisch Oldendorf,POINT (9.266552338379075 52.16444706193784)
V299,Salzhemmendorf,POINT (9.608090897047102 52.06745863278679)
V300,Alfeld (Leine),POINT (9.825149518133403 51.98570355998334)
V301,Algermissen,POINT (9.970993562531103 52.263190099389526)
V302,Bad Salzdetfurth,POINT (10.024504566571283 52.07232728158501)
V303,Bockenem,POINT (10.120270821741565 52.007259634748365)
V304,Diekholzen,POINT (9.945002681928452 52.09229933059943)
V305,Elze,POINT (9.704917803048401 52.118627254016104)
V306,Giesen,POINT (9.890994864041252 52.19863915146669)
V307,Harsum,POINT (10.000589698165063 52.2096715648838)
V308,Hildesheim,POINT (9.943774593471668 52.14465560369042)
V309,Holle,POINT (10.138268253320318 52.08561489848908)
V310,Nordstemmen,POINT (9.793459748364526 52.16611919028739)
V311,Sarstedt,POINT (9.85522639204433 52.24030869789441)
V312,Schellerten,POINT (10.09560594808681 52.16995501760045)
V313,Söhlde,POINT (10.18687578703234 52.18678966565699)
V314,Freden (Leine),POINT (9.927731210161227 51.93173139484022)
V315,Lamspringe,POINT (9.998323111514665 51.97388045301519)
V316,Sibbesse,POINT (9.904867044644549 52.03570346428318)
V317,Leinebergland,POINT (9.75142877771161 52.05186444896995)
V318,Delligsen,POINT (9.794534836574448 51.93465008694118)
V319,Holzminden,POINT (9.495851285342084 51.78424201700244)
V320,Bevern,POINT (9.528086141468068 51.889226603787705)
V321,Boffzen,POINT (9.415813578897206 51.700721565207175)
V322,Bodenwerder-Polle,POINT (9.46500238139098 51.94484481331342)
V323,Eschershausen-Stadtoldendorf,POINT (9.647347171256229 51.89385745690268)
V324,Boffzen,POINT (9.436855514979934 51.73576858722829)
V325,Eimen,POINT (9.736607680819889 51.90527709255151)
V326,Eschershausen,POINT (9.685198918870519 51.94439190001783)
V327,Grünenplan,POINT (9.73097229331408 51.94791764358378)
V328,Holzminden,POINT (9.519550738280705 51.8213349218228)
V329,Merxhausen,POINT (9.575883886004776 51.82126776411722)
V330,Wenzen,POINT (9.8056114299023 51.90408802947058)
V331,Nienburg (Weser),POINT (9.232698783874417 52.639214033039465)
V332,Rehburg-Loccum,POINT (9.192595374804615 52.46613312549377)
V333,Steyerberg,POINT (8.982271071714395 52.58701573167629)
V334,Heemsen,POINT (9.275560831906507 52.71609050590264)
V335,Steimbke,POINT (9.39381953506852 52.65610186265614)
V336,Uchte,POINT (8.845487050642499 52.47005698913572)
V337,Grafschaft Hoya,POINT (9.16016908024638 52.79946740652049)
V338,Mittelweser,POINT (9.130433499654163 52.53986540571643)
V339,Weser-Aue,POINT (9.098074466879368 52.66349824906809)
V340,Auetal,POINT (9.242723014650709 52.23907079366041)
V341,Bückeburg,POINT (9.039457509533726 52.29213762722578)
V342,Obernkirchen,POINT (9.145211286966454 52.263519315675275)
V343,Rinteln,POINT (9.110974074129269 52.17488073013469)
V344,Stadthagen,POINT (9.21755636500039 52.30712247212053)
V345,Eilsen,POINT (9.098964654244249 52.237696848151856)
V346,Lindhorst,POINT (9.279346652263673 52.35110839829089)
V347,Nenndorf,POINT (9.377060654564495 52.35935453830089)
V348,Niedernwöhren,POINT (9.157878354471528 52.36954008099385)
V349,Nienstädt,POINT (9.124265371096138 52.30708656970004)
V350,Rodenberg,POINT (9.352481802654978 52.279032292718874)
V351,Sachsenhagen,POINT (9.274626702523681 52.41126329216017)
V352,Bergen,POINT (9.998954121830167 52.787706287421386)
V353,Celle,POINT (10.094343163875232 52.64496833033943)
V354,Faßberg,POINT (10.181614831772523 52.88500014592629)
V355,Hambühren,POINT (9.941653660226823 52.62182623724428)
V356,Wietze,POINT (9.820266892359724 52.64279391714628)
V357,Winsen (Aller),POINT (9.884636491101954 52.699632870301116)
V358,Eschede,POINT (10.271152492730838 52.74376701910098)
V359,Südheide,POINT (10.166459460960889 52.82146430859762)
V360,Flotwedel,POINT (10.232464232806766 52.552920737845625)
V361,Lachendorf,POINT (10.312863359384256 52.634302585266994)
V362,Wathlingen,POINT (10.077796077530351 52.54691581932506)
V363,Lohheide,POINT (9.876951912065381 52.8112111587634)
V364,Cuxhaven,POINT (8.695458143464858 53.822677137073065)
V365,Loxstedt,POINT (8.614608994901928 53.45557582037967)
V366,Schiffdorf,POINT (8.73218717172535 53.54041876487549)
V367,Beverstedt,POINT (8.826886278691482 53.44053007516176)
V368,Hagen im Bremischen,POINT (8.62493919727845 53.3489884214506)
V369,Wurster Nordseeküste,POINT (8.581413084558699 53.72086168266563)
V370,Geestland,POINT (8.777879706670081 53.61889394169129)
V371,Börde Lamstedt,POINT (9.050551080963833 53.62823731499493)
V372,Hemmoor,POINT (9.193850505974323 53.69130100622431)
V373,Land Hadeln,POINT (8.94702263959724 53.74852750336018)
V374,Buchholz in der Nordheide,POINT (9.858533181792891 53.32027292549187)
V375,Neu Wulmstorf,POINT (9.795928701410892 53.431307300402466)
V376,Rosengarten,POINT (9.89200494833809 53.39568942540461)
V377,Seevetal,POINT (10.0260678306899 53.38822954425604)
V378,Stelle,POINT (10.109897590920362 53.38107782824782)
V379,Winsen (Luhe),POINT (10.203382500970463 53.34977066418934)
V380,Elbmarsch,POINT (10.35027907706163 53.39067420408362)
V381,Hanstedt,POINT (9.993434414851295 53.23230720164747)
V382,Hollenstedt,POINT (9.704942937565637 53.367799455407116)
V383,Jesteburg,POINT (9.94674600420199 53.315645887172025)
V384,Salzhausen,POINT (10.143861109458198 53.24360429627908)
V385,Tostedt,POINT (9.726470099529214 53.26837261756303)
V386,Gartow,POINT (11.437635070401937 53.01018481557416)
V387,Elbtalaue,POINT (11.053749998563994 53.10186997705559)
V388,Lüchow (Wendland),POINT (11.09915401159309 52.95413089014729)
V389,Gartow,POINT (11.425133971571105 52.9902142941625)
V390,Göhrde,POINT (10.833813010483858 53.11405747649024)
V391,Adendorf,POINT (10.454754046213175 53.286519768455804)
V392,Bleckede,POINT (10.732528434386657 53.293493542022)
V393,Lüneburg,POINT (10.416738898422862 53.24112696935943)
V394,Amt Neuhaus,POINT (10.979337486557355 53.246195202101795)
V395,Amelinghausen,POINT (10.196601540014983 53.12208397335395)
V396,Bardowick,POINT (10.336782747078406 53.31137918824902)
V397,Dahlenburg,POINT (10.767134000572723 53.184702034489334)
V398,Gellersen,POINT (10.286195015600457 53.2321281337249)
V399,Ilmenau,POINT (10.376613880195166 53.168748977971255)
V400,Ostheide,POINT (10.58351198578851 53.23134996182947)
V401,Scharnebeck,POINT (10.53015365131872 53.32322810951755)
V402,Grasberg,POINT (9.010666512500208 53.18090403335755)
V403,Lilienthal,POINT (8.896399050509624 53.16870130556836)
V404,Osterholz-Scharmbeck,POINT (8.792445034206045 53.25569496461886)
V405,Ritterhude,POINT (8.729051781557926 53.192448742104744)
V406,Schwanewede,POINT (8.586003816311639 53.250378885426684)
V407,Worpswede,POINT (8.943324683991031 53.24972689840503)
V408,Hambergen,POINT (8.854858902400238 53.33402278896294)
V409,Bremervörde,POINT (9.168035862568134 53.491188931730484)
V410,Gnarrenburg,POINT (9.022727922452141 53.379599424708594)
V411,Rotenburg (Wümme),POINT (9.368139488779324 53.11461952314966)
V412,Scheeßel,POINT (9.490630752120845 53.16359383336295)
V413,Visselhövede,POINT (9.555331881686678 52.99289992133062)
V414,Bothel,POINT (9.482552954894219 53.0597988499244)
V415,Fintel,POINT (9.598434119460578 53.20191108381024)
V416,Geestequelle,POINT (9.01514682479332 53.49312844462292)
V417,Selsingen,POINT (9.212897799223772 53.37369490996675)
V418,Sittensen,POINT (9.506688349281054 53.3029873270724)
V419,Sottrum,POINT (9.251705467668783 53.107663443646786)
V420,Tarmstedt,POINT (9.101148772773943 53.238336354127924)
V421,Zeven,POINT (9.321702319567034 53.27725726164172)
V422,Bispingen,POINT (9.993803410118664 53.11712232497844)
V423,Bad Fallingbostel,POINT (9.738734209524285 52.90403924655231)
V424,Munster,POINT (10.11608235960422 52.99251541677186)
V425,Neuenkirchen,POINT (9.697766026199872 53.05100775529408)
V426,Schneverdingen,POINT (9.802907600203943 53.125860757298064)
V427,Soltau,POINT (9.856539369433618 52.995852649663775)
V428,Wietzendorf,POINT (9.985270808645918 52.92790205104784)
V429,Walsrode,POINT (9.570674608340143 52.86076716345977)
V430,Ahlden,POINT (9.570151006987969 52.745449904346174)
V431,Rethem (Aller),POINT (9.422760077738566 52.775171799169186)
V432,Schwarmstedt,POINT (9.64114245519399 52.67696172301251)
V433,Osterheide,POINT (9.784401554637062 52.83021342734336)
V434,Buxtehude,POINT (9.692124700358175 53.46297432035597)
V435,Drochtersen,POINT (9.377590166650803 53.71380608834275)
V436,Jork,POINT (9.703069517632215 53.53047406373494)
V437,Stade,POINT (9.464934764672153 53.61176076589793)
V438,Apensen,POINT (9.591621812738346 53.40863165329292)
V439,Fredenbeck,POINT (9.36969243675274 53.50858845259639)
V440,Harsefeld,POINT (9.455101406017455 53.42899660933541)
V441,Horneburg,POINT (9.557414004284635 53.51578322805351)
V442,Lühe,POINT (9.58485069771896 53.56677198989435)
